Level,Attempt,Begin,End,Duration,S/F
1,1,01/08/2019 11:40:35,01/08/2019 11:40:42,7.079994,S
2,1,01/08/2019 11:40:49,01/08/2019 11:41:00,10.60005,S
3,1,01/08/2019 11:41:04,01/08/2019 11:41:13,8.760011,S
4,1,01/08/2019 11:41:20,01/08/2019 11:41:23,2.759998,S
5,1,01/08/2019 11:41:27,01/08/2019 11:41:31,3.499997,S
6,1,01/08/2019 11:41:36,01/08/2019 11:41:47,11.18007,S
