Session ID,Attempt,Time,p_X,p_Y,p_Z,o_X,o_Y,o_Z,t_X,t_Y,t_Z
637000971587429321,1,0.02,15.00001,6.11524,10.5,0,0,0,0,0,0
637000971587429321,1,0.04,14.78536,5.93866,10.45491,0,0,0,0,0,0
637000971587429321,1,0.06,14.5707,5.758156,10.40983,0,0,0,0,0,0
637000971587429321,1,0.08,14.35604,5.76763,10.36475,0,0,0,0,0,0
637000971587429321,1,0.09999999,14.14138,5.769525,10.31967,0,0,0,0,0,0
637000971587429321,1,0.12,13.92671,5.781578,10.27459,0,0,0,0,0,0
637000971587429321,1,0.14,13.4974,5.799965,10.18442,0,0,0,0,0,0
637000971587429321,1,0.16,13.28274,5.835554,10.13933,0,0,0,0,0,0
637000971587429321,1,0.18,13.28482,5.858803,10.13977,0,0,0,0,0,0
637000971587429321,1,0.2,13.06808,5.863453,10.09425,0,0,0,0,0,0
637000971587429321,1,0.22,12.63876,5.880463,10.00408,0,0,0,0,0,0
637000971587429321,1,0.24,12.4241,5.915768,9.959004,0,0,0,0,0,0
637000971587429321,1,0.26,11.99477,5.938959,9.86884,0,0,0,0,0,0
637000971587429321,1,0.28,11.99477,5.975541,9.86884,0,0,0,0,0,0
637000971587429321,1,0.3,11.99545,5.9831,9.868982,0,0,0,0,0,0
637000971587429321,1,0.32,11.78012,5.984612,9.823758,0,0,0,0,0,0
637000971587429321,1,0.34,11.13613,6.000869,9.688513,0,0,0,0,0,0
637000971587429321,1,0.36,10.70679,6.051915,9.59836,0,0,0,0,0,0
637000971587429321,1,0.38,10.49214,6.094254,9.553272,0,0,0,0,0,0
637000971587429321,1,0.4,10.49434,6.118897,9.553736,0,0,0,0,0,0
637000971587429321,1,0.42,10.27747,6.123825,9.508198,0,0,0,0,0,0
637000971587429321,1,0.4400001,9.848147,6.140903,9.418039,0,0,0,0,0,0
637000971587429321,1,0.4600001,9.633488,6.176222,9.37296,0,0,0,0,0,0
637000971587429321,1,0.4800001,9.418833,6.199415,9.327877,0,0,0,0,0,0
637000971587429321,1,0.5000001,9.204165,6.220102,9.282799,0,0,0,0,0,0
637000971587429321,1,0.52,8.989501,6.240273,9.237718,0,0,0,0,0,0
637000971587429321,1,0.54,8.560171,6.260335,9.147554,0,0,0,0,0,0
637000971587429321,1,0.56,8.345506,6.296273,9.102484,0,0,0,0,0,0
637000971587429321,1,0.58,8.130838,6.319593,9.057397,0,0,0,0,0,0
637000971587429321,1,0.6,7.916179,6.340308,9.012311,0,0,0,0,0,0
637000971587429321,1,0.6199999,7.701514,6.360483,8.967234,0,0,0,0,0,0
637000971587429321,1,0.6399999,7.272188,6.380548,8.877085,0,0,0,0,0,0
637000971587429321,1,0.6599999,7.057519,6.416484,8.832007,0,0,0,0,0,0
637000971587429321,1,0.6799999,6.842856,6.439805,8.786926,0,0,0,0,0,0
637000971587429321,1,0.6999999,6.628191,6.460519,8.741852,0,0,0,0,0,0
637000971587429321,1,0.7199998,6.413522,6.480695,8.696774,0,0,0,0,0,0
637000971587429321,1,0.7399998,5.984186,6.50076,8.606617,0,0,0,0,0,0
637000971587429321,1,0.7599998,5.769521,6.536696,8.561541,0,0,0,0,0,0
637000971587429321,1,0.7799998,5.554857,6.560019,8.516459,0,0,0,0,0,0
637000971587429321,1,0.7999998,5.340189,6.580733,8.471382,0,0,0,0,0,0
637000971587429321,1,0.8199998,5.125524,6.600908,8.426301,0,0,0,0,0,0
637000971587429321,1,0.8399997,4.910858,6.620973,8.381233,0,0,0,0,0,0
637000971587429321,1,0.8599997,4.481527,6.641014,8.291078,0,0,0,0,0,0
637000971587429321,1,0.8799997,4.266865,6.676946,8.245999,0,0,0,0,0,0
637000971587429321,1,0.8999997,4.052203,6.700265,8.200922,0,0,0,0,0,0
637000971587429321,1,0.9199997,3.837536,6.720979,8.155848,0,0,0,0,0,0
637000971587429321,1,0.9399996,3.408209,6.741155,8.065688,0,0,0,0,0,0
637000971587429321,1,0.9599996,3.193543,6.777115,8.020611,0,0,0,0,0,0
637000971587429321,1,0.9799996,2.978875,6.800441,7.975533,0,0,0,0,0,0
637000971587429321,1,0.9999996,2.76421,6.821157,7.930462,0,0,0,0,0,0
637000971587429321,1,1.02,2.334881,6.841332,7.840316,0,0,0,0,0,0
637000971587429321,1,1.04,2.120217,6.877292,7.795238,0,0,0,0,0,0
637000971587429321,1,1.06,1.90555,6.900617,7.750157,0,0,0,0,0,0
637000971587429321,1,1.08,1.690888,6.921333,7.705079,0,0,0,0,0,0
637000971587429321,1,1.1,1.476221,6.941509,7.660001,0,0,0,0,0,0
637000971587429321,1,1.12,1.261558,6.961573,7.614924,0,0,0,0,0,0
637000971587429321,1,1.14,1.046895,6.981614,7.569849,0,0,0,0,0,0
637000971587429321,1,1.159999,0.8048542,7.023768,7.277209,0,0,0,0,0,0
637000971587429321,1,1.179999,0.7774716,7.083204,7.029645,0,0,0,0,0,0
637000971587429321,1,1.199999,0.7500919,7.096329,6.782088,0,0,0,0,0,0
637000971587429321,1,1.219999,0.7227093,7.099266,6.534528,0,0,0,0,0,0
637000971587429321,1,1.239999,0.6953238,7.099854,6.286963,0,0,0,0,0,0
637000971587429321,1,1.259999,0.6679412,7.099971,6.039411,0,0,0,0,0,0
637000971587429321,1,1.279999,0.6405585,7.099995,5.791838,0,0,0,0,0,0
637000971587429321,1,1.299999,0.6131759,7.099998,5.544271,0,0,0,0,0,0
637000971587429321,1,1.319999,0.5857947,7.1,5.296708,0,0,0,0,0,0
637000971587429321,1,1.339999,0.5036513,7.1,4.554021,0,0,0,0,0,0
637000971587429321,1,1.359999,0.4762701,7.1,4.306454,0,0,0,0,0,0
637000971587429321,1,1.379999,0.4488861,7.1,4.058899,0,0,0,0,0,0
637000971587429321,1,1.399999,0.4215035,7.1,3.811342,0,0,0,0,0,0
637000971587429321,1,1.419999,0.3941237,7.1,3.563783,0,0,0,0,0,0
637000971587429321,1,1.439999,0.3393687,7.1,3.06865,0,0,0,0,0,0
637000971587429321,1,1.459999,0.3119861,7.1,2.821085,0,0,0,0,0,0
637000971587429321,1,1.479999,0.284605,7.1,2.57352,0,0,0,0,0,0
637000971587429321,1,1.499999,0.2572223,7.1,2.325961,0,0,0,0,0,0
637000971587429321,1,1.519999,0.2298397,7.1,2.078398,0,0,0,0,0,0
637000971587429321,1,1.539999,0.1750774,7.1,1.58326,0,0,0,0,0,0
637000971587429321,1,1.559999,0.1476992,7.1,1.335701,0,0,0,0,0,0
637000971587429321,1,1.579999,0.1203209,7.1,1.088135,0,0,0,0,0,0
637000971587429321,1,1.599999,0.09294269,7.1,0.8405679,0,0,0,0,0,0
637000971587429321,1,1.619999,-0.1069727,7.1,0.9406937,0,0,0,0,0,0
637000971587429321,1,1.639999,-0.3068882,7.1,1.040818,0,0,0,0,0,0
637000971587429321,1,1.659999,-0.5068036,7.1,1.14095,0,0,0,0,0,0
637000971587429321,1,1.679999,-0.706719,7.1,1.24108,0,0,0,0,0,0
637000971587429321,1,1.699999,-0.9066374,7.1,1.341209,0,0,0,0,0,0
637000971587429321,1,1.719999,-1.106556,7.096076,1.441338,0,0,0,0,0,0
637000971587429321,1,1.739999,-1.506389,7.091653,1.641594,0,0,0,0,0,0
637000971587429321,1,1.759999,-1.706302,7.088743,1.74172,0,0,0,0,0,0
637000971587429321,1,1.779999,-1.906217,7.087148,1.841853,0,0,0,0,0,0
637000971587429321,1,1.799999,-2.106133,7.085816,1.941983,0,0,0,0,0,0
637000971587429321,1,1.819999,-2.505972,7.084537,2.142231,0,0,0,0,0,0
637000971587429321,1,1.839999,-2.905809,7.082256,2.342483,0,0,0,0,0,0
637000971587429321,1,1.859999,-3.105723,7.079774,2.442616,0,0,0,0,0,0
637000971587429321,1,1.879999,-3.305639,7.078265,2.542743,0,0,0,0,0,0
637000971587429321,1,1.899999,-3.505554,7.07695,2.642867,0,0,0,0,0,0
637000971587429321,1,1.919999,-3.705471,7.075675,2.743003,0,0,0,0,0,0
637000971587429321,1,1.939999,-4.1053,7.074406,2.943275,0,0,0,0,0,0
637000971587429321,1,1.959999,-4.105287,7.072127,2.943268,0,0,0,0,0,0
637000971587429321,1,1.979999,-4.305216,7.071671,3.043402,0,0,0,0,0,0
637000971587429321,1,1.999999,-4.505133,7.070568,3.143529,0,0,0,0,0,0
637000971587429321,1,2.019999,-4.904965,7.069334,3.343793,0,0,0,0,0,0
637000971587429321,1,2.039999,-5.104882,7.067061,3.44392,0,0,0,0,0,0
637000971587429321,1,2.059999,-5.504714,7.065594,3.644177,0,0,0,0,0,0
637000971587429321,1,2.079999,-5.704631,7.063275,3.744299,0,0,0,0,0,0
637000971587429321,1,2.099999,-5.704623,7.061799,3.744295,0,0,0,0,0,0
637000971587429321,1,2.119999,-5.904545,7.061503,3.844432,0,0,0,0,0,0
637000971587429321,1,2.139999,-6.304378,7.060431,4.044697,0,0,0,0,0,0
637000971587429321,1,2.159999,-6.504295,7.058192,4.144828,0,0,0,0,0,0
637000971587429321,1,2.179999,-6.704213,7.056731,4.24496,0,0,0,0,0,0
637000971587429321,1,2.199999,-6.90413,7.055425,4.34509,0,0,0,0,0,0
637000971587429321,1,2.219999,-7.303959,7.054152,4.54535,0,0,0,0,0,0
637000971587429321,1,2.239999,-7.50387,7.051872,4.645482,0,0,0,0,0,0
637000971587429321,1,2.259999,-7.703786,7.050403,4.745616,0,0,0,0,0,0
637000971587429321,1,2.279999,-7.903701,7.049096,4.845743,0,0,0,0,0,0
637000971587429321,1,2.299999,-8.103617,7.047822,4.945875,0,0,0,0,0,0
637000971587429321,1,2.319999,-8.503447,7.046555,5.146121,0,0,0,0,0,0
637000971587429321,1,2.339998,-8.70336,7.044276,5.246246,0,0,0,0,0,0
637000971587429321,1,2.359998,-8.903275,7.042807,5.346377,0,0,0,0,0,0
637000971587429321,1,2.379998,-9.103189,7.041501,5.446512,0,0,0,0,0,0
637000971587429321,1,2.399998,-9.303106,7.040226,5.546648,0,0,0,0,0,0
637000971587429321,1,2.419998,-9.702929,7.038959,5.74691,0,0,0,0,0,0
637000971587429321,1,2.439998,-9.902845,7.03668,5.847039,0,0,0,0,0,0
637000971587429321,1,2.459998,-10.10276,7.035211,5.947172,0,0,0,0,0,0
637000971587429321,1,2.479998,-10.30267,7.033905,6.047303,0,0,0,0,0,0
637000971587429321,1,2.499998,-10.70249,7.032629,6.247562,0,0,0,0,0,0
637000971587429321,1,2.519998,-10.9024,7.030349,6.347692,0,0,0,0,0,0
637000971587429321,1,2.539998,-11.10231,7.028881,6.447821,0,0,0,0,0,0
637000971587429321,1,2.559998,-11.50214,7.027575,6.648072,0,0,0,0,0,0
637000971587429321,1,2.579998,-11.70206,7.025288,6.748208,0,0,0,0,0,0
637000971587429321,1,2.599998,-11.70205,7.023817,6.748205,0,0,0,0,0,0
637000971587429321,1,2.619998,-11.90197,7.023522,6.848334,0,0,0,0,0,0
637000971587429321,1,2.639998,-12.10189,7.022452,6.948457,0,0,0,0,0,0
637000971587429321,1,2.659998,-12.3018,7.021225,7.048593,0,0,0,0,0,0
637000971587429321,1,2.679998,-12.50172,7.019966,7.14872,0,0,0,0,0,0
637000971587429321,1,2.699998,-12.70164,7.018703,7.24885,0,0,0,0,0,0
637000971587429321,1,2.719998,-12.90155,7.017437,7.348975,0,0,0,0,0,0
637000971587429321,1,2.739998,-13.30138,7.016171,7.549238,0,0,0,0,0,0
637000971587429321,1,2.759998,-13.50129,7.013892,7.649371,0,0,0,0,0,0
637000971587429321,1,2.779998,-13.70121,7.012423,7.749499,0,0,0,0,0,0
637000971587429321,1,2.799998,-14.10104,7.011117,7.94975,0,0,0,0,0,0
637000971587429321,1,2.819998,-14.30095,7.028552,8.049873,0,0,0,0,0,0
637000971587429321,1,2.839998,-14.50087,7.039309,8.150006,0,0,0,0,0,0
637000971587429321,1,2.859998,-14.70078,7.04146,8.250132,0,0,0,0,0,0
637000971587429321,1,2.879998,-14.58714,7.041891,8.037089,0,0,0,0,0,0
637000971587429321,1,2.899998,-14.47351,7.041976,7.824054,0,0,0,0,0,0
637000971587429321,1,2.919998,-14.24624,7.041934,7.397977,0,0,0,0,0,0
637000971587429321,1,2.939998,-14.01898,7.037968,6.971892,0,0,0,0,0,0
637000971587429321,1,2.959998,-13.90534,7.030078,6.758849,0,0,0,0,0,0
637000971587429321,1,2.979998,-13.79171,7.018265,6.545807,0,0,0,0,0,0
637000971587429321,1,2.999998,-13.67808,7.016719,6.332765,0,0,0,0,0,0
637000971587429321,1,3.019998,-13.56444,7.017619,6.119718,0,0,0,0,0,0
637000971587429321,1,3.039998,-13.33717,7.019008,5.693635,0,0,0,0,0,0
637000971587429321,1,3.059998,-13.22354,7.021705,5.480596,0,0,0,0,0,0
637000971587429321,1,3.079998,-13.1099,7.023452,5.267558,0,0,0,0,0,0
637000971587429321,1,3.099998,-12.99626,7.025012,5.054509,0,0,0,0,0,0
637000971587429321,1,3.119998,-12.88263,7.026533,4.841462,0,0,0,0,0,0
637000971587429321,1,3.139998,-12.65536,7.028046,4.415368,0,0,0,0,0,0
637000971587429321,1,3.159998,-12.54173,7.030767,4.202325,0,0,0,0,0,0
637000971587429321,1,3.179998,-12.4281,7.03252,3.989285,0,0,0,0,0,0
637000971587429321,1,3.199998,-12.31447,7.034081,3.776244,0,0,0,0,0,0
637000971587429321,1,3.219998,-12.20084,7.035601,3.563204,0,0,0,0,0,0
637000971587429321,1,3.239998,-12.08721,7.037115,3.350158,0,0,0,0,0,0
637000971587429321,1,3.259998,-11.97357,7.038627,3.137114,0,0,0,0,0,0
637000971587429321,1,3.279998,-11.85994,7.040139,2.924078,0,0,0,0,0,0
637000971587429321,1,3.299998,-11.74631,7.04165,2.711036,0,0,0,0,0,0
637000971587429321,1,3.319998,-11.51904,7.043161,2.284949,0,0,0,0,0,0
637000971587429321,1,3.339998,-11.40541,7.045882,2.071905,0,0,0,0,0,0
637000971587429321,1,3.359998,-11.29177,7.047635,1.858854,0,0,0,0,0,0
637000971587429321,1,3.379997,-11.17814,7.049195,1.645815,0,0,0,0,0,0
637000971587429321,1,3.399997,-10.95088,7.050716,1.219734,0,0,0,0,0,0
637000971587429321,1,3.419997,-10.83724,7.053439,1.006693,0,0,0,0,0,0
637000971587429321,1,3.439997,-10.72361,7.055192,0.793646,0,0,0,0,0,0
637000971587429321,1,3.459997,-10.60998,7.056752,0.580602,0,0,0,0,0,0
637000971587429321,1,3.479997,-10.49635,7.058274,0.3675565,0,0,0,0,0,0
637000971587429321,1,3.499997,-10.38272,7.059788,0.1545142,0,0,0,0,0,0
637000971587429321,1,3.519997,-10.26908,7.0613,-0.05852971,0,0,0,0,0,0
637000971587429321,1,3.539997,-10.04181,7.062811,-0.4846092,0,0,0,0,0,0
637000971587429321,1,3.559997,-9.814545,7.065532,-0.9106871,0,0,0,0,0,0
637000971587429321,1,3.579997,-9.700912,7.068494,-1.123733,0,0,0,0,0,0
637000971587429321,1,3.599997,-9.700918,7.070295,-1.123723,0,0,0,0,0,0
637000971587429321,1,3.619997,-9.587275,7.070655,-1.336775,0,0,0,0,0,0
637000971587429321,1,3.639997,-9.47364,7.071937,-1.549821,0,0,0,0,0,0
637000971587429321,1,3.659997,-9.360011,7.073403,-1.762863,0,0,0,0,0,0
