637002638075708466,1,0.02,-5.202001E-06,7.52788,-0.9705703,0,0,0,0,0,0
637002638075708466,1,0.04,-5.202001E-06,7.386616,-0.9705703,0,0,0,0,0,0
637002638075708466,1,0.06,-1.498413,7.241428,-0.2363646,0,0,0,0,0,0
637002638075708466,1,0.08,-2.247622,7.092316,0.1307533,0,0,0,0,0,0
637002638075708466,1,0.09999999,-2.996819,7.098463,0.4978679,0,0,0,0,0,0
637002638075708466,1,0.12,-3.746016,7.099693,0.8649758,0,0,0,0,0,0
637002638075708466,1,0.14,-4.495224,7.099938,1.23208,0,0,0,0,0,0
637002638075708466,1,0.16,-5.244421,7.099988,1.599191,0,0,0,0,0,0
637002638075708466,1,0.18,-6.742829,7.099998,2.333414,0,0,0,0,0,0
637002638075708466,1,0.2,-7.329741,7.099999,2.620994,0,0,0,0,0,0
637002638075708466,1,0.22,-7.329741,7.1,2.620994,0,0,0,0,0,0
637002638075708466,1,0.24,-6.543795,7.1,2.868022,0,0,0,0,0,0
637002638075708466,1,0.26,-4.971896,7.1,3.362066,0,0,0,0,0,0
637002638075708466,1,0.28,-4.971896,7.1,3.362066,0,0,0,0,0,0
637002638075708466,1,0.3,-4.185956,7.1,3.609071,0,0,0,0,0,0
637002638075708466,1,0.32,-2.61406,7.1,4.103097,0,0,0,0,0,0
637002638075708466,1,0.34,-1.828114,7.1,4.350109,0,0,0,0,0,0
637002638075708466,1,0.36,-1.042168,7.1,4.597117,0,0,0,0,0,0
637002638075708466,1,0.38,0.5297394,7.1,5.091124,0,0,0,0,0,0
637002638075708466,1,0.4,1.315683,7.1,5.338142,0,0,0,0,0,0
637002638075708466,1,0.42,2.101632,7.1,5.585164,0,0,0,0,0,0
637002638075708466,1,0.4400001,2.887578,7.1,5.832185,0,0,0,0,0,0
637002638075708466,1,0.4600001,3.673522,7.1,6.07919,0,0,0,0,0,0
637002638075708466,1,0.4800001,4.459477,7.1,6.326182,0,0,0,0,0,0
637002638075708466,1,0.5000001,5.14471,7.1,5.649885,0,0,0,0,0,0
637002638075708466,1,0.52,5.647251,7.1,4.916167,0,0,0,0,0,0
637002638075708466,1,0.54,6.149796,7.1,4.182438,0,0,0,0,0,0
637002638075708466,1,0.56,7.154893,7.099999,2.714988,0,0,0,0,0,0
637002638075708466,1,0.58,7.657441,7.1,1.98125,0,0,0,0,0,0
637002638075708466,1,0.6,7.657441,7.1,1.98125,0,0,0,0,0,0
637002638075708466,1,0.6199999,8.159986,7.1,1.247535,0,0,0,0,0,0
637002638075708466,1,0.6399999,9.165083,7.1,-0.2199189,0,0,0,0,0,0
637002638075708466,1,0.6599999,9.667627,7.1,-0.9536473,0,0,0,0,0,0
637002638075708466,1,0.6799999,10.67274,7.1,-2.421084,0,0,0,0,0,0
637002638075708466,1,0.6999999,11.17529,7.1,-3.154806,0,0,0,0,0,0
637002638075708466,1,0.7199998,11.67785,7.1,-3.888528,0,0,0,0,0,0
637002638075708466,1,0.7399998,12.1804,7.1,-4.622262,0,0,0,0,0,0
637002638075708466,1,0.7599998,12.68295,7.099999,-5.355981,0,0,0,0,0,0
637002638075708466,1,0.7799998,13.18551,7.1,-6.0897,0,0,0,0,0,0
637002638075708466,1,0.7999998,13.19352,7.1,-6.101402,0,0,0,0,0,0
637002638075708466,1,0.8199998,12.41675,7.1,-6.383912,0,0,0,0,0,0
637002638075708466,1,0.8399997,10.86325,7.1,-6.948952,0,0,0,0,0,0
637002638075708466,1,0.8599997,10.0865,7.1,-7.231458,0,0,0,0,0,0
637002638075708466,1,0.8799997,8.533004,7.099999,-7.796511,0,0,0,0,0,0
637002638075708466,1,0.8999997,7.756251,7.1,-8.079023,0,0,0,0,0,0
637002638075708466,1,0.9199997,6.979492,7.1,-8.361544,0,0,0,0,0,0
637002638075708466,1,0.9399996,6.202742,7.1,-8.644071,0,0,0,0,0,0
637002638075708466,1,0.9599996,5.425992,7.1,-8.9266,0,0,0,0,0,0
637002638075708466,1,0.9799996,3.872486,7.1,-9.491636,0,0,0,0,0,0
637002638075708466,1,0.9999996,3.095732,7.1,-9.774163,0,0,0,0,0,0
637002638075708466,1,1.02,2.318982,7.1,-10.05669,0,0,0,0,0,0
637002638075708466,1,1.04,1.542235,7.1,-10.33922,0,0,0,0,0,0
637002638075708466,1,1.06,-0.01126245,7.1,-10.90428,0,0,0,0,0,0
637002638075708466,1,1.08,-0.7880126,7.1,-11.1868,0,0,0,0,0,0
637002638075708466,1,1.1,-1.564769,7.099999,-11.46931,0,0,0,0,0,0
637002638075708466,1,1.12,-2.341525,7.099999,-11.75183,0,0,0,0,0,0
637002638075708466,1,1.14,-3.118281,7.1,-12.03436,0,0,0,0,0,0
637002638075708466,1,1.159999,-3.895028,7.1,-12.31687,0,0,0,0,0,0
637002638075708466,1,1.179999,-5.448531,7.1,-12.88194,0,0,0,0,0,0
637002638075708466,1,1.199999,-6.225278,7.1,-13.16445,0,0,0,0,0,0
637002638075708466,1,1.219999,-7.002028,7.1,-13.44697,0,0,0,0,0,0
637002638075708466,1,1.239999,-7.778788,7.099999,-13.7295,0,0,0,0,0,0
637002638075708466,1,1.259999,-8.555538,7.100001,-14.01203,0,0,0,0,0,0
637002638075708466,1,1.279999,-10.10903,7.1,-14.57709,0,0,0,0,0,0
637002638075708466,1,1.299999,-10.88578,7.1,-14.85963,0,0,0,0,0,0
637002638075708466,1,1.319999,-11.66252,7.100001,-15.14217,0,0,0,0,0,0
637002638075708466,1,1.339999,-11.72759,7.1,-15.16582,0,0,0,0,0,0
637002638075708466,1,1.359999,-12.37367,7.1,-14.59762,0,0,0,0,0,0
637002638075708466,1,1.379999,-13.01974,7.100001,-14.02941,0,0,0,0,0,0
637002638075708466,1,1.399999,-13.66582,7.1,-13.46121,0,0,0,0,0,0
637002638075708466,1,1.419999,-14.3119,7.1,-12.893,0,0,0,0,0,0
637002638075708466,1,1.439999,-15.60404,7.1,-11.75657,0,0,0,0,0,0
637002638075708466,1,1.459999,-16.25012,7.099999,-11.18836,0,0,0,0,0,0
637002638075708466,1,1.479999,-16.89619,7.099999,-10.62014,0,0,0,0,0,0
637002638075708466,1,1.499999,-17.54226,7.099999,-10.05192,0,0,0,0,0,0
637002638075708466,1,1.519999,-18.18834,7.1,-9.483696,0,0,0,0,0,0
637002638075708466,1,1.539999,-19.4805,7.1,-8.347258,0,0,0,0,0,0
637002638075708466,1,1.559999,-19.4805,7.1,-8.347258,0,0,0,0,0,0
637002638075708466,1,1.579999,-20.12657,7.1,-7.77904,0,0,0,0,0,0
637002638075708466,1,1.599999,-21.25624,7.099999,-6.78551,0,0,0,0,0,0
637002638075708466,1,1.619999,-21.25624,7.1,-6.78551,0,0,0,0,0,0
637002638075708466,1,1.639999,-21.31216,7.1,-5.855772,0,0,0,0,0,0
637002638075708466,1,1.659999,-21.36809,7.1,-4.926015,0,0,0,0,0,0
637002638075708466,1,1.679999,-21.47995,7.099999,-3.066519,0,0,0,0,0,0
637002638075708466,1,1.699999,-21.53588,7.100001,-2.136775,0,0,0,0,0,0
637002638075708466,1,1.719999,-21.53588,7.1,-2.136776,0,0,0,0,0,0
637002638075708466,1,1.739999,-21.59181,7.1,-1.207031,0,0,0,0,0,0
637002638075708466,1,1.759999,-21.70366,7.1,0.6524675,0,0,0,0,0,0
637002638075708466,1,1.779999,-21.75958,7.1,1.582222,0,0,0,0,0,0
637002638075708466,1,1.799999,-21.81551,7.099999,2.511966,0,0,0,0,0,0
